X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,tag
36.7920262318555,-1.31476140096098,7930812986,node,15,,clinic,,,,,91281159,,,,86e2421717654c45978d9e0618bed932,,,operational,,,0,1,,2020/09/22 09:36:09,,,,,Vimacare Clinic,,Peter Agenga,,,,,,private,
,,94598339,way,27,,hospital,,Langata Road,,,75011323,,,,687d6b12bf22415d95a01123d662e7fc,,,,,,0,6,yes,2019/09/27 14:01:14,"Langata Rd, Nairobi City",,,Nairobi,Karen Hospital,,DingoKG,,,http://www.karenhospital.org/,,hospital,,
,,792519971,way,12,,hospital,,,,,83647216,,,,c674179e5d6f4fd486d6ed8811c4a404,,,,,,0,1,,2020/04/16 11:56:46,,,,,Mbimwa Medical Clinic,,_aahu_,,,,,hospital,,
,,222900210,way,21,,clinic,,,M̩decins sans fronti̬res,,110025808,,,,9d5482a4e26448fba344f601ac61b17c,,,,,,0,5,yes,2021/08/21 12:02:52,,,,,medecins sans frontieres,,Seandebasti,,,,,clinic,ngo,
,,792847276,way,12,,hospital,,,,,83696072,,,,aca7a472e5d74047a61e49dab8aed82e,,,,,,0,1,,2020/04/17 09:26:40,,,,,Menelik Medical Centre,,_aahu_,,,,,hospital,,
34.7689532342707,-0.101895066430586,8214402683,node,15,,pharmacy,,,,,95631243,,,,61e97d376f554885998f75f675609c10,,,operational,,,0,1,,2020/12/10 17:00:58,,,,,Makasembo Pharmarcy,,Peter Agenga,,,,,,private,
36.7520366747289,-1.29102670102066,8074036783,node,15,,pharmacy,,,,,93408841,,,,c8065afdf4c540a49f093ca5c3cf1192,,,unknown,,,0,1,,2020/11/02 09:38:34,,,,,Alkem Chemist,,Peter Agenga,,,,,,unknown,
35.5330218789446,-0.300601743660906,2153160669,node,15,,pharmacy,,,,,15017913,,,,f86ed8aef6444af99ab5b161f25641d7,,,,Field survey,,0,1,,2013/02/13 13:08:33,,,,,CHEWEN,,karosimiyu,,,,yes,,,
36.903362297338,-1.24776107703866,8962922297,node,12,,clinic,,,,,108887077,,,,d078047c5bec4e3abab3d4929d69e30b,,,,,,0,1,,2021/07/30 11:25:52,,,,,Dandora II Health Center,,GY_OSM,,,,,clinic,,
36.8739346925813,-1.31686525865754,1432507872,node,15,,pharmacy,,,,,10503199,,,,d3ab897ccb2a425d9fc03083dffd97c8,,24/7,,,,0,2,,2012/01/26 13:35:12,,,,,Afya dispesing clinic,,Vincent Mutuku,,,,yes,,,
36.7938882716455,-1.31589438281293,612007081,node,18,,clinic,,,,,72498627,,,,028da8ff8a7c4ec5b721ce851876dd73,,08:00-18:00,operational,,,0,7,,2019/07/22 05:09:46,,,,,Royal Clinic,,HubMiner,,,,,,private,
,,798354040,way,12,,hospital,,,,,84412158,,,,c512a90759744a18be9cb179bf3cfb69,,,,,,0,1,,2020/04/30 12:11:48,,,,,Mwakirunge Health Centre,,_aahu_,,,,,hospital,,
36.8634982173019,-1.26299174947621,7952200596,node,15,,clinic,,,,,91659564,,,,2607fa464cda4322ab887c6f9a3a807c,,,operational,,,0,1,,2020/09/28 17:45:03,,,,,Villa Medical Center,,Peter Agenga,,,,,,private,
36.8892934404993,-1.33011092878553,6208216873,node,18,,clinic,,Airport North Road,,,66307782,,,,0c6295a039364cd19a4ad0c34547b2ad,,,,,,0,1,,2019/01/14 16:53:10,,,,Nairobi,Gertrude's Children's Hospital,,DingoKG,,,,,clinic,,
,,792488920,way,12,,hospital,,,,,83641449,,,,92d0291bb0bf490abbdbc2484335d07a,,,,,,0,1,,2020/04/16 10:08:50,,,,,Partriot Medical Clinic,,_aahu_,,,,,hospital,,
37.1607826975562,-0.717513835655097,3105367383,node,9,,clinic,,,,,66388833,,,,89b0614967f244be859862aa15c3ca40,,,,,,0,2,,2019/01/17 09:19:27,,,,,Drug Youth Rehabilitation Centre,,DingoKG,,,,,,,
36.00272453823,0.069044041966521,5327257636,node,12,,clinic,,,,,55261971,,,,4c6b5d8501c8482c9a8343c12e3027b9,,,,,,0,1,,2018/01/08 11:35:00,,,,,Kipkitur Dispensary,,The Kenyan Camper,,,,,clinic,,
,,647783976,way,9,,hospital,,,,,65910779,,,,17c9f60ade0542e9872c0ebe71c6e0d3,,,,,,0,2,,2018/12/31 12:14:02,,,,,,,inon1303,,,,,hospital,,
36.740838284451,-1.28615002593529,8074036795,node,15,,pharmacy,,,,,93408841,,,,6cbc459d47734db08217bf560176f317,,,unknown,,,0,1,,2020/11/02 09:38:34,,,,,Mumblink,,Peter Agenga,,,,,,unknown,
37.5176726514771,0.553444117009661,3283812015,node,9,,hospital,,,,,28086651,,,,017718cfdbf8459f940a8fd6acae3f44,,,,,,0,1,,2015/01/12 13:37:52,,,,,mugurnanyore simba clinic,,omino,,,,,,,
,,797924040,way,12,,hospital,,,,,84336837,,,,d6936754e32049419020adaace3dab04,,,,,,0,1,,2020/04/29 11:55:42,,,,,General hospital,,_aahu_,,,,,hospital,,
,,792918931,way,15,,hospital,,,,,83708894,,,,3a2080b5be2c478c88d1384bfc0380f4,,,,survey,,0,1,,2020/04/17 13:06:24,,,,,Navakholo District Hospital,,_aahu_,,,,,hospital,,
,,851504489,way,15,,clinic,,,,,91507642,,,,5f019db2e6f54d6b88d3fe4190bc409b,,Mo-Sa 08:00-20:00,,,,0,1,,2020/09/25 11:52:50,,,,,Baraka Clinic,,mariamtondwe1,,,,,clinic,,
34.3626270668895,0.156446421127384,1850405064,node,9,,hospital,,,,,81173777,,,,47b6ec60812d433c83e6fde10152cde1,,,,,,0,3,,2020/02/18 13:46:37,,,,,,,DingoKG,,,,,hospital,,
,,792812410,way,12,,hospital,,,,,83688097,,,,2bb7c8702bc84cec868da3872e01e8fa,,,,,,0,1,,2020/04/17 07:28:07,,,,,Pslams Medical Services,,_aahu_,,,,,hospital,,
36.6638820197582,-1.24533200149895,7321483785,node,30,,pharmacy,,,,water_works,82516046,,,,b6a05ec719c44b80bdf0cb6a0ce9ed9b,grid,Mo-Fr 08:00-20:00,,,,0,1,,2020/03/23 09:54:22,,,,,Greatmed  medical center,,muindre,yes,,,yes,pharmacy,private,
40.5978107599646,2.4089956433973,3702498495,node,9,,clinic,,,,,33409549,,,,86d3ee17dad343e9a56a80fddf9398c0,,,,,,0,1,,2015/08/18 08:33:57,,,,,Kutulo Health Center,,ELIJAH LWEVO,,,,,,,
36.7749429911785,-1.31111435107115,1801454683,node,12,,pharmacy,,,,,17586567,,,,d20b18f1464b4da0b786a3373b1fca6c,,Mo-Fr 08:30-20:00,,,,0,2,,2013/08/30 10:39:12,,,,,Ant Hill Chemist,,muindre,,,,,,,
36.7741318744084,-1.31050590871979,2433643012,node,12,,pharmacy,,,,,17532891,,,,3e418ba33a7d4239b33940dbe519eafb,,,,,,0,1,,2013/08/27 09:57:57,,,,,ramogi chemist,,omino,,,,no,,,
37.363518388004,3.20120803671881,5128845812,node,9,,clinic,,,,,52361050,,,,7ba1fbb86b354fffb9ab1acae1de3340,,,,,,0,1,,2017/09/25 16:44:12,,,,,Jirena Medical Centre - Nomads Dispensary,,The Kenyan Camper,,,,,,,
35.7320688614437,0.055391681896538,5817717027,node,15,,hospital,,,,,61771146,,,,c123a1959a204b71b383bdee7295fd25,always,,,,,0,4,,2018/08/18 13:55:19,,,,,Eldama Ravine Nursing Home,,mueschel,,,,yes,,,
,,726929832,way,9,,hospital,,,,,74729876,,,,b52e0d16324d41108dc6018c9d977da9,,,,,,0,1,,2019/09/20 17:31:57,,,,,,,Maryann macharia,,,,,hospital,,
,,481843899,way,24,,hospital,,,,,83626504,,,0728224560,d2ba6c2c72494968874d264dd9a75f0f,,08:00-21:00,operational,,,0,2,,2020/04/16 06:04:01,,,,,Rosade Medical Clinic,,_aahu_,,,,,hospital,private,
,,232284571,way,18,,hospital,,,,,33143242,,,,1c12656cbf1c44dd910775375e9b2517,,,,survey,,0,2,,2015/08/05 22:51:42,P.O. Box 15,50100,,,Kakamega Provincial General Hospital,,Martin Busaka,,,,,,,
34.7840916219543,-0.107830040610651,8214402684,node,15,,pharmacy,,,,,95631243,,,,a269d62f269c464599d817f95ce7de56,,,operational,,,0,1,,2020/12/10 17:00:58,,,,,Kasawino Family Chemist,,Peter Agenga,,,,,,private,
36.7878259763562,-1.30614388248927,4963507352,node,9,,clinic,,,,,50196729,,,,b1e0e57505974e94982fd4ea5e2b90ed,,,,,,0,1,,2017/07/11 09:34:51,,,,,Kibera LVCT Health Dream Centre,,fondolucy,,,,,,,
,,797828437,way,12,,hospital,,,,,84316731,,,,d4f0cb4cfa2d4415b144e691808f24f2,,,,,,0,1,,2020/04/29 07:31:18,,,,,Melchizedek Hospital,,_aahu_,,,,,hospital,,
36.7332905482813,-1.2914480592932,8074036784,node,15,,pharmacy,,,,,93408841,,,,e22a94c1bff24b63aa1a57c7d0daaf7b,,,unknown,,,0,1,,2020/11/02 09:38:34,,,,,Duka LA Dawa,,Peter Agenga,,,,,,unknown,
36.9011916358732,-1.28881857244863,8415888817,node,18,,clinic,,,,,110050893,,,,e051db3358ea4135ab9761fc58e643f0,,Mo-Su 08:00-17:00,,,,0,2,,2021/08/22 08:09:39,,,,,AVENUE HEALTHCARE GREENSPAN,,George Kiptalam,,5,,,clinic,,Antenatal Care
,,797884139,way,12,,hospital,,,,,84329070,,,,7c7ecff4e428489fbbebe9797d49719f,,,,,,0,1,,2020/04/29 10:14:20,,,,,Makere Dispensary,,_aahu_,,,,,hospital,,
36.7759731270786,-1.31639092675695,4963527055,node,18,,clinic,,,,,87310701,,,,de83165f06564c8591e7fab423d82bb4,,08:00-17:00,operational,,,0,3,,2020/06/29 19:25:21,,,,,Beyond Zero Community Clinic,,Peter Agenga,,,,,,ministry_of_health,
36.7823349915872,-1.29944732858684,7264022190,node,9,,clinic,,,,,81782274,,,,32a6f53b426b40a387cc168e71943f2f,,,,,,0,1,,2020/03/04 15:34:43,,,,,Centre for Tropical and Travel Medicine (CTTM),,macabe5387,,,,,,,
,,798331030,way,12,,hospital,,,,,84407491,,,,a2287d1f572c4b04bdd40532eb01e32c,,,,,,0,1,,2020/04/30 11:05:47,,,,,Karung'a Dispensary,,_aahu_,,,,,hospital,,
,,587240200,way,15,,hospital,,,GOK,,58850513,,,,1508192d7c424feeb8803167e5f7e49d,,,,,,0,1,,2018/05/10 13:17:36,,,,,Adiedo Dispensary,,Ouma,,,,,hospital,,
34.7713434177797,-0.671138777052789,6140754488,node,9,,hospital,,,,,65526381,,,,f67873b7b4bc46a6a193b05a15923ffa,,,,,,0,1,,2018/12/16 16:46:31,,,,,Kisii teaching and referral hospital,,Muggisberg,,,,,,,
36.8911999881952,-1.24772000571309,8891997085,node,12,,*,,,,,107380437,,,,34b5d9f00d4744d7981feb85d62ff724,,,,,,0,1,,2021/07/04 08:44:18,,,,,Traditional Healer,,GY_OSM,,,,,alternative,,
,,797336889,way,15,,hospital,,,,,84253882,,,,619198bf92884e8080904da08419e77b,,,,,,0,1,,2020/04/28 09:23:07,,,,,kaptiony dispensary,,_aahu_,,,,,hospital,government,
,,643861438,way,18,,hospital,,Kenyatta Avenue,,,64447153,,,,24a38cb947184baabe64aed805e7eef0,,,,,,0,1,,2018/11/13 15:39:51,,,,Naivasha,Naivasha District Hospital,,DingoKG,,,,,hospital,,
36.8369738523473,-1.30912792383805,3856033699,node,9,,clinic,,,,,35545285,,,,107d4351089c4e1d926afb6c93c9ff0a,,,,,,0,1,,2015/11/24 08:15:56,,,,,Mukami's Clinic,,lala jeccy,,,,,,,
36.9386110500297,-1.39331290946575,6210202317,node,21,,pharmacy,,Mombasa Road,,,66330110,,,,3d5c731d4eed4ff9906895587bc56a1a,,,,,,0,1,,2019/01/15 12:16:40,,,,Mlolongo,Max Pharmaceuticals Limited,,DingoKG,,,,yes,pharmacy,,
39.509291719213,-3.36742830026145,3421461775,node,12,,hospital,,,,,30194481,,,,27e167ad0d6d4d2188023070e1872f8e,,,,,,0,2,,2015/04/13 18:07:52,,,,,ndigiria dispensary,,omino,,,,,,government,
,,774523115,way,9,,hospital,,,,,81205505,,,,d7f8652fb00245159dfc3eaa28f867ed,,,,,,0,1,,2020/02/19 06:48:40,,,,,,,bradille,,,,,hospital,,
36.7769307595161,-1.31399831249607,2429056286,node,9,,pharmacy,,,,,17468256,,,,01d7c96f7921439ab77e0845e932060c,,,,,,0,1,,2013/08/23 11:02:23,,,,,Endojet,,millicentoo,,,,,,,
36.8420618352118,-1.31391583456883,2001001163,node,9,,hospital,,,,,13782848,,,,f02ef475b5364ce28cb2218c75223ddd,,,,,,0,1,,2012/11/07 09:16:49,,,,,RTI health centre,,Blasio,,,,,,,
36.7398858487934,-1.29038246794275,8074036740,node,15,,pharmacy,,,,,93408841,,,,f60097136f56408895d003f785df7230,,,unknown,,,0,1,,2020/11/02 09:38:34,,,,,Satelite Chemist,,Peter Agenga,,,,,,unknown,
,,798356776,way,12,,hospital,,,,,84412658,,,,4e30c9888cd94735a4181b427dda1269,,,,,,0,1,,2020/04/30 12:20:08,,,,,Bwagamoyo Dispensary,,_aahu_,,,,,hospital,,
,,245929597,way,12,,hospital,,,,,18868471,,,,26a970f6bed44d7c999b164259f465c5,,,,,,0,1,no,2013/11/13 05:10:07,,,,,Njjile Dispensary,,port0,,,,,,,
36.8454449389706,-1.2661717597212,7952200614,node,18,,clinic,,,,,93793889,,,,56390a4bd2504ca2b77b085638d1e8cc,,,operational,,,0,2,,2020/11/09 11:16:54,,,,,Gifted Pharmacy,,muindre,,,,yes,,private,
36.7739833470842,-1.31050096339692,1804804159,node,21,,pharmacy,,,,,14172520,,,,7acb9f47a85a433a8e471c0a873eb938,,Mo-Fr 08:30-20:00,operational,,,0,2,,2012/12/06 08:38:42,,,,,Triwam Pharmacy,,muindre,,,,yes,,private,
36.8851569712832,-1.22722080421678,8962983525,node,12,,hospital,,,,,108888325,,,,43ff6116eab1467a80a9b31b69ba8d65,,,,,,0,1,,2021/07/30 11:43:20,,,,,Ruaraka Uhai Neema Hospital,,GY_OSM,,,,,hospital,,
36.7597234666722,-1.28474530278243,5339103764,node,12,,pharmacy,,,,,55433829,,,,82bdb3822a284d8c9debb23e9f09fe3f,,,,,,0,1,,2018/01/14 15:15:04,,,,,Patan Chemist,,DingoKG,,,,,pharmacy,,
,,229660827,way,12,,hospital,,,,,83710000,,,,0b847aa5257040b4b2e873d5c7b18c6b,,,,,,0,2,,2020/04/17 13:31:44,,,,,Nairobi Hospital,,_aahu_,,,,,hospital,,
37.590286838869,0.366403791711377,3003029891,node,9,,hospital,,,,,28084564,,,,9fb5ec980cca40c3906f291052e7ac52,,,,,,0,3,,2015/01/12 12:25:53,,,,,isiolo general hospital,,omino,,,,,,,
35.7324238350431,-0.252346540357763,2165018906,node,15,,pharmacy,,,,,15108838,,,,790d97b6c64c4ee2b7368a63efa6aab5,,,,Field Survey,,0,1,,2013/02/21 08:11:26,,,,,One Door Stop,,Janja Mikulan,,,,yes,,,
39.6869166526764,-4.02844144541695,7838188986,node,9,,hospital,,,,,89823273,,,,5e136586c1464aaa94c8e20ac7b91fc1,,,,,,0,1,,2020/08/23 22:22:09,,,,,SayidaFatma,,NYANGAH MICHAEL,,,,,,,
37.4420249695078,-1.65787427209267,5641419309,node,9,,clinic,,,,,59265042,,,,8df6597e03b64d2eabc080c09413223a,,,,,,0,1,,2018/05/25 09:45:18,,,,,Assumption Sister's Clinic,,muindre,,,,,,,
36.8427929886256,-1.31099314875127,3856040557,node,12,,clinic,,,,,90541428,,,,e3fa3b75ce174ceca1ded87d6fcf780e,,,,,,0,2,,2020/09/07 16:36:21,,,,,access afya clinic,,jambamkin,,,,,clinic,,
36.8734101530807,-1.25518593450781,2388299297,node,21,,pharmacy,,,,,19715738,,,,a48bb6a285c6491a9d752f181b71ac4e,,08:00-20:30,operational,,,0,3,,2013/12/30 14:55:06,,,,,Drugpot dispensing chemist,,ypid,,,,yes,,private,
36.7821950976233,-1.31122046596533,4963185917,node,18,,clinic,,,,,72498627,,,,9ab95fb1ce9647da878eb7ddbad81ac0,,10:00-17:00,operational,,,0,3,,2019/07/22 05:09:46,,,,,Beyond Zero Community Clinic,,HubMiner,,,,,,ministry_of_health,
36.8063132696338,-1.29287097117594,5383793233,node,21,,dentist,,Bishop Road,,,56036617,,,,890252d263c8491fbd9b6cc9039710eb,,,,,,0,1,,2018/02/03 18:38:45,"Behind Chancer, Flat b5, Fort Granite flats, P.O. Box 41014, Nairobi",,,Nairobi,Kanyongo Rufus,,DingoKG,,,,,dentist,,
,,235797664,way,9,,hospital,,,,,17584641,,,,03904fd4debe47c8a5ccff6de6d8ec3f,,,,,,0,1,,2013/08/30 08:42:59,,,,,Kendu Bay District Hospital,,Ouma,,,,,,,
37.5467728590959,-0.750215579429465,2885939513,node,9,,hospital,,,,,28087129,,,,c0a6f4fcaed34e9a8f12f49fcb4d5a9d,,,,,,0,3,,2015/01/12 14:06:33,,,,,Thiba dispensary,,omino,,,,,,,
,,797393187,way,24,,hospital,,Musufi Road,,,84264531,,,,3211a8ecf131422794e94d3de4a06809,,,,,,0,1,yes,2020/04/28 11:53:06,"Gandhi Ave, Nairobi",,,Nairobi,Nairobi West Hospital,,_aahu_,,,,,hospital,,
36.7889428649541,-1.31249711363768,696542676,node,21,,pharmacy,,,,,6012696,,,0723744663,5c537edab2ac4c7b82764c44d31a6775,,08:00-19:30,operational,,,0,8,,2010/10/11 15:31:27,,,,,Webuye chemist,,ebrelsford,,,,,,private,
39.6596869505699,-3.4728635059098,4707793154,node,15,,hospital,,,,,46434259,,,0719511227,3122b81b44a641629028a7534be81789,,,,,,0,1,,2017/02/27 07:28:12,,,,,ndungicha dispensary,,omino,,,,,,government,
36.8119683720669,-1.26377470305164,275554473,node,9,,hospital,,,,,370500,,,,884717019ce242f99c976e49d306e4b8,,,,,,0,2,,2008/07/02 10:19:19,,,,,M. P. Shah Hospital,,bo_robert_pedersen,,,,,,,
36.7923956223284,-1.31059953457824,612004989,node,18,,pharmacy,,,,,14173527,,,,499de85774ca46a5a794b6286b6f54e9,,07:30-20:00,,,,0,5,,2012/12/06 11:05:02,,,,,community chemist,,muindre,,,,yes,,private,
36.8645991802837,-1.25951870789626,8032765585,node,18,,pharmacy,,Magorofani,,,93672067,,,,47e152baa81944a8b9faa239ed2487d7,,Mo-Su 09:00-22:30,,,,0,2,,2020/11/06 15:09:44,,,,,Valley pharmacy,,Peter Agenga,,,,yes,,,
36.7632056445266,-1.29809038228208,2511480633,node,9,,pharmacy,,,,,18584691,,,,a7e19dce19df4b338ee3cbfc46bff5db,,,,,,0,1,,2013/10/28 13:39:06,,,,,"Mimosa Pharmacy, Doctor and Laboratory",,nairobivy,,,,,,,
,,549560459,way,12,,hospital,,,,,89934509,,,,47a4d3e35a0144149009b81c7e389195,,,,,,0,3,,2020/08/25 20:51:29,,,,,Coast General Refferal Hospital,,NYANGAH MICHAEL,,,,,hospital,,
36.7903393738418,-1.31446912399733,612008905,node,12,,pharmacy,,,,,5567194,,,,1a45c33745dc4db490a6bdf193bde784,,,,,,0,4,,2010/08/23 01:02:40,,,,,Loving Hearts Dispensary,,ebrelsford,,,,yes,,,
,,797998735,way,18,,hospital,,Likoni-Ukunda Road,,,84344313,,,,37bd8b6736e44fa99417e7f30d12f0c3,,,,,,0,1,,2020/04/29 13:59:23,,,,Mombasa,Likoni Sub - District Hospital,,_aahu_,,,,,hospital,,
,,647783975,way,9,,hospital,,,,,65910779,,,,361dc66fea594bcabb46adef5aa2c8a0,,,,,,0,2,,2018/12/31 12:14:02,,,,,,,inon1303,,,,,hospital,,
36.5575780298459,-0.784458671378417,8925989674,node,33,,hospital,"clinical_laboratory;general;meternity",south kinangop,county government of nyandarua,,108103300,,,,5db96c01640e410eac416601becc1b99,,,,,,0,1,yes,2021/07/16 09:07:32,336,,,kinangop south,heni dispensery,,miriam mwaniki,,,,,hospital,government,
39.4885157472739,1.0281269678847,3713256929,node,9,,pharmacy,,,,,33565006,,,,3d53ce40bad84584a0ec1c5d3e64e316,,,,,,0,1,,2015/08/25 09:08:17,,,,,Ademasajida Dispensary,,ELIJAH LWEVO,,,,,,,
36.8863101535218,-1.32097540869771,949597358,node,12,,hospital,,,,,56694932,,,,384589f758154a659709609a9d1a140a,,,,,,0,3,,2018/02/26 16:07:27,,,,,Mednoor Medical Clinic,,thetornado76,,,,,clinic,,
36.8454840824585,-1.26581066733249,8100968017,node,15,,hospital,,Hot spot zone at mlango kubwa,,,93865252,,,,fb76487cd2a94dc0859ad01290f75bf7,,Mo-Su 09:00-08:30,,,,0,1,,2020/11/10 13:29:20,,,,,Glory Hospital,,Richard Chapia,,,,,,,
36.8107234918076,-1.27827346770411,929942246,node,9,,hospital,,,,,5910047,,,,2064bb22014f4a59b7723773af36fd86,,,,,,0,1,,2010/09/29 09:54:32,,,,,Student's Clinic,,simonndunda,,,,,,,
34.7804757527443,-0.081587810516965,8214402715,node,15,,pharmacy,,,,,95631243,,,,bfd86f63f63d4ab0a950839ef597e215,,,operational,,,0,1,,2020/12/10 17:00:58,,,,,Westvale Pharmacy,,Peter Agenga,,,,,,private,
36.845691618381,-1.26578677890845,7952200590,node,15,,hospital,,,,,91659564,,,,ae7f3df4ff3345ec992e3d81f046dd3b,,,operational,,,0,1,,2020/09/28 17:45:03,,,,,Mlango Kubwa Health Centre,,Peter Agenga,,,,,,private,
39.5630695908791,-4.29453032607819,1457775334,node,9,,clinic,,,,,11925368,,,,6f1e8a41febd4f9d9582bd039519002f,,,,,,0,2,,2012/06/17 13:27:10,,,,,Elisha Medical Clinic,,tusker,,,,,,,
36.8868035961616,-1.31775876953583,878847446,node,9,,pharmacy,,,,,5590201,,,,4f987eaa451342dfa2b16320fc4270f4,,,,,,0,1,,2010/08/25 14:20:07,,,,,UZIMA MEDICAL CLINIC,,PrimusK,,,,,,,
36.7990985464772,-1.31793286166473,708750146,node,9,,hospital,,,,,4541307,,,,f5e793d03837447fa46a89c7ab47602d,,,,,,0,1,,2010/04/27 13:54:40,,,,,Undugu Medical Clinic,,Blasio,,,,,,,
35.2815790329745,0.512588876923246,2667364486,node,15,,hospital,,,,,20508279,,,,b96de4bce699412580d986be603c858c,,,,,,0,1,,2014/02/11 18:16:56,,30100,,eldoret,Moi Teaching & Referal Hospital Physiotherapy,,Native1,,,,,,,
36.8440466698832,-1.26618173418598,7952200600,node,15,,pharmacy,,,,,91659564,,,,4016e6d5140c47f39b90ae91dca1fdbc,,,operational,,,0,1,,2020/09/28 17:45:03,,,,,Chemist,,Peter Agenga,,,,,,private,
,,798371865,way,18,,hospital,,,,,84415199,,,,d619a70890324103b9a3ca600fb0b888,always,,,,,0,1,,2020/04/30 13:05:09,,,,,Sirwa Dispensary,,_aahu_,,,,yes,hospital,,
,,798292622,way,18,,hospital,,Machakos-Wote Road,,,84399491,,,,90884b5190d44de6a36a931e9145e9e8,,,,,,0,1,,2020/04/30 09:26:04,,,,Machakos,Bishop Kioko Catholic Hospital,,_aahu_,,,,,hospital,,
36.7761852730479,-1.30881670377323,7930787284,node,15,,hospital,,,,,91281159,,,,387670b602c84b29b301dbbeedbc532d,,,operational,,,0,1,,2020/09/22 09:36:09,,,,,Al Khair Health Centre,,Peter Agenga,,,,,,cbo,
36.8921921540738,-1.32798427231236,1419101775,node,9,,hospital,,,,,9175277,,,,16754ffcfbbd493c9b7e2f04fbb29fbe,,,,,,0,1,,2011/08/31 11:03:24,,,,,Scion Health care,,anekeya,,,,,,,
,,612399626,way,9,,hospital,,,,,61209505,,,,8ab7af2961bf425cb632c8eafc0b57e4,,,,,,0,1,,2018/07/30 21:52:38,,,,,Maragua District Rural Hospital,,Mar Mar,,,,,,,
36.8455657221954,-1.26543566098451,8100968018,node,15,,pharmacy,,Hot spot zone at mlango kubwa,,,93865252,,,,bde544901f00447aa89f3a2dcc37d104,,Mo-Su 09:00-20:30,,,,0,1,,2020/11/10 13:29:23,,,,,Safeways pharmaceutical limited,,Richard Chapia,,,,,,,
39.6726443670478,-4.04919780370261,7844468586,node,9,,hospital,,,,,89934509,,,,4d9e6467307848fdb6a0a783dec9cb01,,,,,,0,1,,2020/08/25 20:51:34,,,,,Blood Bank,,NYANGAH MICHAEL,,,,,,,
,,792829422,way,21,,hospital,,,,,83691885,,,,d38785a42611490c8d98aef849f0b86e,,24/7,operational,,,0,1,,2020/04/17 08:23:57,,,,,Mkongani Model Health Centre,,_aahu_,,,,,hospital,public,
36.8042578593376,-1.2650640073978,5540761517,node,21,,pharmacy,,Mpaka Road,,,63130736,,,,8589ddb9b38140f098dfbe8f3ed4349c,,,,,,0,2,,2018/10/02 17:05:50,,,,Nairobi,Kam Pharmacy Ltd,,Humus015,,,,yes,pharmacy,,
36.8322305333415,-1.2561409685554,7993248585,node,12,,hospital,,,,,110625684,,,,b822d34958234c96a445d939b04c4b2b,,,,,,0,2,,2021/09/02 15:04:47,,,,,Gertrude's Children's Hospital,,Bolt029,,,,,hospital,,
36.8576890554884,-1.26180571017716,8006210485,node,18,,clinic,,Mathare 4A,,,93667923,,,,e48ba227fb4d4183ae2cd507d0ecb616,,Mo-Su 09:00-21:30,,,,0,2,,2020/11/06 13:57:01,,,,,Undugu medical clinic,,Peter Agenga,,,,yes,,,
36.8871646885503,-1.32228843382981,1419101746,node,9,,hospital,,,,,9175277,,,,72e1fe336c824df6ba9b7dd8a8d24f33,,,,,,0,1,,2011/08/31 11:03:22,,,,,Mukuru Medical Clinic,,anekeya,,,,,,,
34.7702478192159,-0.108231449953649,3291277099,node,9,,pharmacy,,,,,90869080,,,,e52049d621b54221b6305179c395ca35,,,,,,0,2,,2020/09/14 13:28:05,,,,,,,DingoKG,,,,,pharmacy,,
34.2978377213863,0.179754063101001,1430705706,node,9,,pharmacy,,,,,12876611,,,,a015250c0ec74f369784b3d9267444c2,,,,,,0,6,,2012/08/27 09:39:54,,,,,Mama Uzima Medical Clinic,,Enock,,,,,,,
36.8522642877545,-1.26601702978863,5838100588,node,9,,doctors,,,,,61742385,,,,2ebba0f0a12b440b97b6bd8acc7b2227,,,,,,0,1,,2018/08/17 11:00:34,,,,,MSF (Doctors Without Borders) medical center - Lavander clinic,,Pierro222,,,,,,,
37.6530602528399,-0.46837483959132,560737725,node,9,,hospital,,,,,3089987,,,,1da61b0f37aa4f58be2243eee3f470ea,,,,,,0,1,,2009/11/11 13:21:14,,,,,karurumo health centre,,mharas,,,,,,,
35.7116855816683,0.777148646988536,3688362774,node,12,,hospital,,,,,91142598,,,,d895b87ac3e4417fbbc26a18b29acbbb,,,,,,0,2,,2020/09/19 08:00:59,,,,,kuikui health center,,Greg_Rose,,,,,,government,
,,797326401,way,12,,hospital,,,,,84251592,,,,17d9ffe70d1342a5901c326d98f41129,,,,,,0,1,,2020/04/28 08:54:35,,,,,jila dispensary,,_aahu_,,,,,hospital,,
,,797456421,way,18,,hospital,,Mombasa Road,,,84268096,,,,712d7e4f972f4203aa605ddc90fcde32,,,,,,0,1,,2020/04/28 12:50:27,,,,Emali,Kilome NH,,_aahu_,,,,,hospital,,
36.8848265566601,-1.25301233937685,8963037626,node,12,,pharmacy,,,,,108889610,,,,6970fca0d47f4ea89db6133856546ea9,,,,,,0,1,,2021/07/30 12:02:35,,,,,Blossom chemist,,GY_OSM,,,,,pharmacy,,
